Perturbation,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,PNSA1,PPSA1,DPSA1,FNSA1,FPSA1,WNSA1,WPSA1,RNCG,RPCG,RNCS,RPCS,TASA,TPSA,RASA,RPSA,HybRatio,FCSP3,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,nRot,RotRatio,SLogP,SMR,TopoPSA,GGI1,GGI2,Vabc,MW,AMW,WPath,WPol,Zagreb1
37>38,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.151528568035701,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-68.29255811449866,40.759878544828496,109.05243665932716,-0.06600197863699875,0.06600197863699875,-68.58083052629502,21.41334602782564,-0.010169499933241039,-0.0055411721330697605,12.693854260941094,4.954354768283878,-53.246553984047296,25.71387441437713,-0.035906005367203675,0.03590600536720359,0.012500000000000011,0.008333333333333331,0.023809523809523725,0.5,0.023809523809523725,0.0,0.0,0.0,0.0,-0.27371286049210397,-0.01303394573771921,-0.08003762600258568,-0.003811315523932657,0.010000000000005116,0.0134920634920635,1.0,0.0,-1.2367929999999987,0.13679299999999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6049999999999998,-2.2049999999999983,12.889999999999993,0.0,0.0,-6.299224626137402,0.9952489679999417,0.2666022055937205,0.0,0.0,0.0
37>21,0.0,0.0,6.0,6.0,9.0,5.0,0.0,0.0,0.0,240.28347098233974,10.0,6.0,4.0,0.0,0.0,6.0,6.0,7.0,3.0,7.542926350652806,147.51370428822804,139.97077793757524,-0.062206922017262634,0.062206922017262856,69.815452695835,224.13079049706187,-0.03690792342225532,-0.020853985746610876,-2.237371991956138,20.551350666386384,157.64430200223956,-2.5876713633587656,0.02750198925507985,-0.027501989255079684,-0.04464285714285715,-0.029761904761904767,0.08470695970695963,3.25,0.0013736263736263687,5.5,0.08333333333333337,-0.5,-0.023809523809523808,4.291522499378541,0.029576541506269094,0.7515776540623014,-0.01161666896554181,82.00000000000001,0.03888888888888886,1.0,0.0,9.937172000000004,4.642827999999998,1.0,0.0,0.0,0.0,1.0,1.0,0.01649175412293853,-0.055899999999999395,17.26599999999999,12.889999999999993,0.5,1.1111111111111116,51.09978289613309,43.065521448000084,-0.7101540578227237,581.0,14.0,30.0
21>37,0.0,0.0,-6.0,-6.0,-9.0,-5.0,0.0,0.0,0.0,-240.28347098233974,-10.0,-6.0,-4.0,0.0,0.0,-6.0,-6.0,-7.0,-3.0,-7.542926350652806,-147.51370428822804,-139.97077793757524,0.062206922017262634,-0.062206922017262856,-69.815452695835,-224.13079049706187,0.03690792342225532,0.020853985746610876,2.237371991956138,-20.551350666386384,-157.64430200223956,2.5876713633587656,-0.02750198925507985,0.027501989255079684,0.04464285714285715,0.029761904761904767,-0.08470695970695963,-3.25,-0.0013736263736263687,-5.5,-0.08333333333333337,0.5,0.023809523809523808,-4.291522499378541,-0.029576541506269094,-0.7515776540623014,0.01161666896554181,-82.00000000000001,-0.03888888888888886,-1.0,0.0,-9.937172000000004,-4.642827999999998,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.01649175412293853,0.055899999999999395,-17.26599999999999,-12.889999999999993,-0.5,-1.1111111111111116,-51.09978289613309,-43.065521448000084,0.7101540578227237,-581.0,-14.0,-30.0
35>05,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.1904635061698627,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-69.59896729560205,42.08278895363583,111.68175624923788,-0.05808896027533128,0.05808896027533117,-81.396647226364,25.681478406075826,-0.009419069104620759,-0.006136536611389326,6.985917174760601,7.270938181021165,-55.46720276303563,27.95102442106929,-0.03149619749960675,0.031496197499606526,0.007142857142857145,0.004761904761904773,0.019230769230769384,0.5,0.019230769230769162,0.0,0.0,0.0,0.0,-0.2734374784168807,-0.010516826092956899,-0.08026613933164839,-0.003087159205063389,0.009999999999990905,0.011616161616161635,1.0,0.0,-1.2367929999999987,0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050000000000004,-2.2049999999999983,12.890000000000015,0.0,0.0,-6.299224626137516,0.9952489679999985,0.19593007131721762,0.0,0.0,0.0
05>35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.1904635061698627,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,69.59896729560205,-42.08278895363583,-111.68175624923788,0.05808896027533128,-0.05808896027533117,81.396647226364,-25.681478406075826,0.009419069104620759,0.006136536611389326,-6.985917174760601,-7.270938181021165,55.46720276303563,-27.95102442106929,0.03149619749960675,-0.031496197499606526,-0.007142857142857145,-0.004761904761904773,-0.019230769230769384,-0.5,-0.019230769230769162,0.0,0.0,0.0,0.0,0.2734374784168807,0.010516826092956899,0.08026613933164839,0.003087159205063389,-0.009999999999990905,-0.011616161616161635,-1.0,0.0,1.2367929999999987,-0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050000000000004,2.2049999999999983,-12.890000000000015,0.0,0.0,6.299224626137516,-0.9952489679999985,-0.19593007131721762,0.0,0.0,0.0
35>23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,65.22577787594707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.488071465719315,-4.927777359342144,-14.41584882506146,0.007341912981535914,-0.007341912981536081,11.750425326869504,-2.370395570761616,-0.00022246717960097695,-0.00014173087530600093,7.635115954816655,0.16116507108617384,-4.561430291138322,9.12172439751555,-0.008286614824591476,0.008286614824591365,0.0,0.0,-0.005341880341880323,0.75,0.0039173789173788665,0.5,-0.0092592592592593,0.5,0.018518518518518517,1.6316221076027055,0.03327326995015045,0.2423409845460771,0.0016024742934613867,7.009999999999991,0.0,0.0,0.0,1.5132070000000013,-0.4932070000000017,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034482758620689585,0.6534000000000002,5.010000000000005,0.0,1.0,0.22222222222222232,15.2110680299063,33.96102764799997,0.7546895032888887,175.0,2.0,6.0
23>35,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-65.22577787594707,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.488071465719315,4.927777359342144,14.41584882506146,-0.007341912981535914,0.007341912981536081,-11.750425326869504,2.370395570761616,0.00022246717960097695,0.00014173087530600093,-7.635115954816655,-0.16116507108617384,4.561430291138322,-9.12172439751555,0.008286614824591476,-0.008286614824591365,0.0,0.0,0.005341880341880323,-0.75,-0.0039173789173788665,-0.5,0.0092592592592593,-0.5,-0.018518518518518517,-1.6316221076027055,-0.03327326995015045,-0.2423409845460771,-0.0016024742934613867,-7.009999999999991,0.0,0.0,0.0,-1.5132070000000013,0.4932070000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689585,-0.6534000000000002,-5.010000000000005,0.0,-1.0,-0.22222222222222232,-15.2110680299063,-33.96102764799997,-0.7546895032888887,-175.0,-2.0,-6.0
35>31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,65.22577787594707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.572678457762152,3.671140297906163,18.243818755668315,-0.009831418898162247,0.009831418898162192,-19.506439794493474,-2.7482826039083648,-0.008459772505994723,-0.005498576200711314,3.589533411238534,6.486065869649735,-70.4533617658252,59.551823605969105,-0.060023322662782985,0.06002332266278276,0.0,0.0,-0.005341880341880323,0.75,0.0039173789173788665,0.5,-0.0092592592592593,0.5,0.018518518518518517,0.99764933512974,0.00979279689559609,0.14088907299792996,-0.002155003912025527,7.009999999999991,0.0,0.0,0.0,-0.10979299999999625,0.10979299999999981,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034482758620689585,0.1391,-0.04199999999998738,0.0,1.0,0.22222222222222232,6.067558953807861,17.990578187999972,0.39979062639999974,175.0,2.0,6.0
31>35,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-65.22577787594707,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.572678457762152,-3.671140297906163,-18.243818755668315,0.009831418898162247,-0.009831418898162192,19.506439794493474,2.7482826039083648,0.008459772505994723,0.005498576200711314,-3.589533411238534,-6.486065869649735,70.4533617658252,-59.551823605969105,0.060023322662782985,-0.06002332266278276,0.0,0.0,0.005341880341880323,-0.75,-0.0039173789173788665,-0.5,0.0092592592592593,-0.5,-0.018518518518518517,-0.99764933512974,-0.00979279689559609,-0.14088907299792996,0.002155003912025527,-7.009999999999991,0.0,0.0,0.0,0.10979299999999625,-0.10979299999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689585,-0.1391,0.04199999999998738,0.0,-1.0,-0.22222222222222232,-6.067558953807861,-17.990578187999972,-0.39979062639999974,-175.0,-2.0,-6.0
31>23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.060749923481467,-8.598917657248307,-32.659667580729774,0.01717333187969816,-0.017173331879698273,31.256865121362978,0.37788703314674876,0.008237305326393746,0.005356845325405313,4.045582543578121,-6.3249007985635615,65.89193147468688,-50.430099208453555,0.05173670783819151,-0.0517367078381914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339727724729656,0.023480473054554363,0.10145191154814714,0.003757478205486914,0.0,0.0,0.0,0.0,1.6229999999999976,-0.6030000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143000000000002,5.0519999999999925,0.0,0.0,0.0,9.14350907609844,15.970449459999998,0.354898876888889,0.0,0.0,0.0
23>31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.060749923481467,8.598917657248307,32.659667580729774,-0.01717333187969816,0.017173331879698273,-31.256865121362978,-0.37788703314674876,-0.008237305326393746,-0.005356845325405313,-4.045582543578121,6.3249007985635615,-65.89193147468688,50.430099208453555,-0.05173670783819151,0.0517367078381914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6339727724729656,-0.023480473054554363,-0.10145191154814714,-0.003757478205486914,0.0,0.0,0.0,0.0,-1.6229999999999976,0.6030000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5143000000000002,-5.0519999999999925,0.0,0.0,0.0,-9.14350907609844,-15.970449459999998,-0.354898876888889,0.0,0.0,0.0
23>28,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-5.868829731666551,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.6074176743663315,73.79458567090012,76.40200334526645,-0.030048295093673516,0.030048295093673905,28.567278817592467,123.24924255992846,-0.0004089352317538375,-0.0002609232878366119,-14.67169989217075,0.2975055595536844,69.33373305067073,1.8534349458628299,0.007076908065242304,-0.007076908065242166,0.038961038961038974,0.04112554112554112,-0.02777777777777768,-0.25,-0.0092592592592593,-0.5,-0.01851851851851849,-0.5,-0.018518518518518517,0.6039615022084348,0.022368944526238277,0.11219728925872552,0.004155455157730581,-0.009999999999990905,-0.031944444444444386,0.0,0.0,1.4903789999999972,2.499621000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34498000000000206,-0.27299999999999613,1.4210854715202004e-14,0.0,-8.881784197001252e-16,2.084917193951128,-19.945377583999857,-0.9393014292445674,0.0,0.0,0.0
28>23,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,5.868829731666551,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,2.6074176743663315,-73.79458567090012,-76.40200334526645,0.030048295093673516,-0.030048295093673905,-28.567278817592467,-123.24924255992846,0.0004089352317538375,0.0002609232878366119,14.67169989217075,-0.2975055595536844,-69.33373305067073,-1.8534349458628299,-0.007076908065242304,0.007076908065242166,-0.038961038961038974,-0.04112554112554112,0.02777777777777768,0.25,0.0092592592592593,0.5,0.01851851851851849,0.5,0.018518518518518517,-0.6039615022084348,-0.022368944526238277,-0.11219728925872552,-0.004155455157730581,0.009999999999990905,0.031944444444444386,0.0,0.0,-1.4903789999999972,-2.499621000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34498000000000206,0.27299999999999613,-1.4210854715202004e-14,0.0,8.881784197001252e-16,-2.084917193951128,19.945377583999857,0.9393014292445674,0.0,0.0,0.0
23>30,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,81.30366798603302,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-13.172204387890929,23.6942703577472,36.86647474563813,-0.016980426814096727,0.01698042681409684,-9.068369244547682,30.869813898709026,-0.008754928252770994,-0.005700706132885508,9.179304999426108,6.747077617247015,9.365399893048448,1.1566660768077952,0.00025922545778900297,-0.0002592254577889197,0.0,-0.004329004329004321,0.05753968253968256,0.5,-0.005291005291005235,2.5,0.0628306878306879,-0.5,-0.018518518518518517,-0.2210612271717025,-0.035270654145375,-0.02410403231782876,-0.00802788161549678,7.0,-0.011111111111111072,1.0,0.0,0.5900000000000034,0.060000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032258064516129115,-0.7817200000000004,-0.2950000000000017,23.789999999999992,0.0,0.0,7.808759896187439,-8.965778679999971,-0.3770900511575306,202.0,2.0,4.0
30>23,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-81.30366798603302,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,13.172204387890929,-23.6942703577472,-36.86647474563813,0.016980426814096727,-0.01698042681409684,9.068369244547682,-30.869813898709026,0.008754928252770994,0.005700706132885508,-9.179304999426108,-6.747077617247015,-9.365399893048448,-1.1566660768077952,-0.00025922545778900297,0.0002592254577889197,0.0,0.004329004329004321,-0.05753968253968256,-0.5,0.005291005291005235,-2.5,-0.0628306878306879,0.5,0.018518518518518517,0.2210612271717025,0.035270654145375,0.02410403231782876,0.00802788161549678,-7.0,0.011111111111111072,-1.0,0.0,-0.5900000000000034,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129115,0.7817200000000004,0.2950000000000017,-23.789999999999992,0.0,0.0,-7.808759896187439,8.965778679999971,0.3770900511575306,-202.0,-2.0,-4.0
28>30,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,1.0,87.17249771769957,-2.0,1.0,-3.0,0.0,1.0,0.0,1.0,-3.0,0.0,-10.564786713524597,-50.10031531315292,-39.53552859962832,0.013067868279576789,-0.013067868279577066,-37.63564806214015,-92.37942866121944,-0.008345993021017156,-0.005439782845048896,23.851004891596858,6.449572057693331,-59.96833315762228,-0.6967688690550347,-0.0068176826074533015,0.006817682607453246,-0.038961038961038974,-0.04545454545454544,0.08531746031746024,0.75,0.003968253968254065,3.0,0.0813492063492064,0.0,0.0,-0.8250227293801373,-0.05763959867161328,-0.13630132157655428,-0.01218333677322736,7.009999999999991,0.020833333333333315,1.0,0.0,-0.9003789999999938,-2.439620999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032258064516129115,-0.43673999999999835,-0.02200000000000557,23.789999999999978,0.0,8.881784197001252e-16,5.723842702236311,10.979598903999886,0.5622113780870368,202.0,2.0,4.0
30>28,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,-87.17249771769957,2.0,-1.0,3.0,0.0,-1.0,0.0,-1.0,3.0,0.0,10.564786713524597,50.10031531315292,39.53552859962832,-0.013067868279576789,0.013067868279577066,37.63564806214015,92.37942866121944,0.008345993021017156,0.005439782845048896,-23.851004891596858,-6.449572057693331,59.96833315762228,0.6967688690550347,0.0068176826074533015,-0.006817682607453246,0.038961038961038974,0.04545454545454544,-0.08531746031746024,-0.75,-0.003968253968254065,-3.0,-0.0813492063492064,0.0,0.0,0.8250227293801373,0.05763959867161328,0.13630132157655428,0.01218333677322736,-7.009999999999991,-0.020833333333333315,-1.0,0.0,0.9003789999999938,2.439620999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129115,0.43673999999999835,0.02200000000000557,-23.789999999999978,0.0,-8.881784197001252e-16,-5.723842702236311,-10.979598903999886,-0.5622113780870368,-202.0,-2.0,-4.0
10>29,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,86.74457532068698,8.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,95.84644515532773,52.00429745236386,-43.84214770296387,0.03234902539727119,-0.0323490253972708,160.88639396578895,138.0039186821416,-0.016758775572324996,-0.009249831752272841,7.654727273298249,8.422164851525764,155.2855325368481,-7.434789929156608,0.02480531121143803,-0.024805311211437767,0.11470588235294116,0.12352941176470586,-0.07272727272727275,2.0,0.0036363636363636598,0.0,-0.0763636363636363,0.0,-0.0027272727272727275,5.234000212006279,0.11392674522602886,1.6172575871126025,0.03841977122452947,70.00000000000001,0.020624303232998853,0.0,0.0,7.677171999999999,4.012827999999999,1.0,0.0,1.0,0.0,0.0,1.0,0.023809523809523808,0.7802000000000007,11.667000000000016,0.0,0.0,0.11111111111111072,39.53149672383017,40.03130012800011,-0.3553609581140629,362.0,7.0,20.0
29>10,0.0,0.0,0.0,0.0,-7.0,-3.0,0.0,0.0,0.0,-86.74457532068698,-8.0,-4.0,-8.0,0.0,0.0,0.0,0.0,-8.0,0.0,-95.84644515532773,-52.00429745236386,43.84214770296387,-0.03234902539727119,0.0323490253972708,-160.88639396578895,-138.0039186821416,0.016758775572324996,0.009249831752272841,-7.654727273298249,-8.422164851525764,-155.2855325368481,7.434789929156608,-0.02480531121143803,0.024805311211437767,-0.11470588235294116,-0.12352941176470586,0.07272727272727275,-2.0,-0.0036363636363636598,0.0,0.0763636363636363,0.0,0.0027272727272727275,-5.234000212006279,-0.11392674522602886,-1.6172575871126025,-0.03841977122452947,-70.00000000000001,-0.020624303232998853,0.0,0.0,-7.677171999999999,-4.012827999999999,-1.0,0.0,-1.0,0.0,0.0,-1.0,-0.023809523809523808,-0.7802000000000007,-11.667000000000016,0.0,0.0,-0.11111111111111072,-39.53149672383017,-40.03130012800011,0.3553609581140629,-362.0,-7.0,-20.0
10>01,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,100.16191301035622,11.0,5.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,111.68935088969425,100.60222842897963,-11.087122460714625,0.021277594729133265,-0.021277594729133043,210.0776892835848,232.76439617365065,-0.022442326472394164,-0.01255644495337474,10.424173238051736,11.671441288650215,221.30905200429424,-9.017472685620646,0.03217683459941156,-0.03217683459941159,0.1456582633053221,0.15686274509803919,-0.09965034965034958,2.5,-0.0017482517482517723,0.0,-0.09790209790209792,0.0,-0.003496503496503496,7.639970700052643,0.17149468941968837,2.1172575871126025,0.04775281455564548,77.00000000000001,0.01308215593929879,0.0,0.0,10.680757999999997,6.019241999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.020114942528735635,1.170300000000001,16.28400000000002,0.0,0.0,0.22222222222222232,56.82748194768749,54.04695019200017,-0.5406716929109878,501.0,8.0,24.0
01>10,0.0,0.0,0.0,0.0,-10.0,-4.0,0.0,0.0,0.0,-100.16191301035622,-11.0,-5.0,-11.0,0.0,0.0,0.0,0.0,-11.0,0.0,-111.68935088969425,-100.60222842897963,11.087122460714625,-0.021277594729133265,0.021277594729133043,-210.0776892835848,-232.76439617365065,0.022442326472394164,0.01255644495337474,-10.424173238051736,-11.671441288650215,-221.30905200429424,9.017472685620646,-0.03217683459941156,0.03217683459941159,-0.1456582633053221,-0.15686274509803919,0.09965034965034958,-2.5,0.0017482517482517723,0.0,0.09790209790209792,0.0,0.003496503496503496,-7.639970700052643,-0.17149468941968837,-2.1172575871126025,-0.04775281455564548,-77.00000000000001,-0.01308215593929879,0.0,0.0,-10.680757999999997,-6.019241999999998,-1.0,0.0,0.0,-1.0,0.0,-1.0,-0.020114942528735635,-1.170300000000001,-16.28400000000002,0.0,0.0,-0.22222222222222232,-56.82748194768749,-54.04695019200017,0.5406716929109878,-501.0,-8.0,-24.0
10>09,0.0,0.0,5.0,5.0,3.0,4.0,0.0,0.0,2.0,228.3387596014046,4.0,5.0,-1.0,0.0,0.0,5.0,5.0,2.0,2.0,35.23977429379681,1.8285150856387418,-33.41125920815807,0.020542701684262865,-0.020542701684262865,48.591834523245666,22.23771270811187,-0.03791757707370341,-0.021650576482505235,34.64670153227178,21.349686856053438,33.97733241476135,3.0909569646741204,0.0018388356739054146,-0.00183883567390547,-0.07739938080495357,-0.07120743034055729,0.07342657342657355,3.0,0.0174825174825175,4.0,0.05594405594405594,0.0,-0.003496503496503496,3.8224737936386397,0.024667885326842054,0.8229089445581605,-0.0020298255426023093,77.02,0.08791208791208793,2.0,0.0,6.673207000000005,2.596792999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.020114942528735635,0.48490000000000033,15.542000000000002,41.12999999999999,0.0,0.22222222222222232,35.568378676523366,68.96731996799997,1.0667943101097244,501.0,8.0,24.0
09>10,0.0,0.0,-5.0,-5.0,-3.0,-4.0,0.0,0.0,-2.0,-228.3387596014046,-4.0,-5.0,1.0,0.0,0.0,-5.0,-5.0,-2.0,-2.0,-35.23977429379681,-1.8285150856387418,33.41125920815807,-0.020542701684262865,0.020542701684262865,-48.591834523245666,-22.23771270811187,0.03791757707370341,0.021650576482505235,-34.64670153227178,-21.349686856053438,-33.97733241476135,-3.0909569646741204,-0.0018388356739054146,0.00183883567390547,0.07739938080495357,0.07120743034055729,-0.07342657342657355,-3.0,-0.0174825174825175,-4.0,-0.05594405594405594,0.0,0.003496503496503496,-3.8224737936386397,-0.024667885326842054,-0.8229089445581605,0.0020298255426023093,-77.02,-0.08791208791208793,-2.0,0.0,-6.673207000000005,-2.596792999999998,-1.0,0.0,0.0,-1.0,0.0,-1.0,-0.020114942528735635,-0.48490000000000033,-15.542000000000002,-41.12999999999999,0.0,-0.22222222222222232,-35.568378676523366,-68.96731996799997,-1.0667943101097244,-501.0,-8.0,-24.0
10>20,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,115.60754474509724,14.0,6.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,131.44186297841418,150.57031661471729,19.128453636303107,0.012760151943067455,-0.012760151943067233,268.78213900197983,339.1597849768915,-0.027761233897229315,-0.015730631598745298,22.035054309110308,14.92074368801974,290.1458824422914,-8.133702849160386,0.037144514566251896,-0.03714451456625212,0.1737967914438503,0.18716577540106952,-0.12457912457912457,3.0,-0.006734006734006703,0.0,-0.11784511784511786,0.0,-0.00420875420875421,9.868321052524763,0.21821981791106781,2.6172575871126025,0.05639452134371584,84.00000000000001,0.0064102564102563875,0.0,0.0,13.684343999999996,8.025655999999998,1.0,0.0,0.0,0.0,1.0,1.0,0.016666666666666677,1.5604000000000013,20.901000000000025,0.0,0.0,0.22222222222222232,74.12346717154486,68.06260025600022,-0.704600419846729,666.0,11.0,28.0
20>10,0.0,0.0,0.0,0.0,-13.0,-5.0,0.0,0.0,0.0,-115.60754474509724,-14.0,-6.0,-14.0,0.0,0.0,0.0,0.0,-14.0,0.0,-131.44186297841418,-150.57031661471729,-19.128453636303107,-0.012760151943067455,0.012760151943067233,-268.78213900197983,-339.1597849768915,0.027761233897229315,0.015730631598745298,-22.035054309110308,-14.92074368801974,-290.1458824422914,8.133702849160386,-0.037144514566251896,0.03714451456625212,-0.1737967914438503,-0.18716577540106952,0.12457912457912457,-3.0,0.006734006734006703,0.0,0.11784511784511786,0.0,0.00420875420875421,-9.868321052524763,-0.21821981791106781,-2.6172575871126025,-0.05639452134371584,-84.00000000000001,-0.0064102564102563875,0.0,0.0,-13.684343999999996,-8.025655999999998,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.016666666666666677,-1.5604000000000013,-20.901000000000025,0.0,0.0,-0.22222222222222232,-74.12346717154486,-68.06260025600022,0.704600419846729,-666.0,-11.0,-28.0
34>IOO1,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,3.7279391423190873,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.9790719335088056,-76.29866608757129,-80.2777380210801,0.03610308453665689,-0.036103084536657004,-30.970111659013924,-119.9807800909781,-0.002953187131413376,-0.0016629861457370665,2.7544975787331225,1.608693408226742,-71.41031842006316,-0.9092757339994932,-0.0064813237660971135,0.0064813237660968775,-0.03421052631578947,-0.0368421052631579,0.010000000000000009,0.25,0.010000000000000009,0.0,0.0,0.0,0.0,-0.2326413510658476,-0.009305654042633837,-0.09387644646493687,-0.003755057858597477,0.009999999999990905,0.030333670374115274,0.0,0.0,-1.4903789999999901,-2.499621000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028700000000000614,0.47699999999997544,0.0,0.0,0.0,-2.084917193951128,19.945377583999857,1.0009593872802158,0.0,0.0,0.0
IOO1>34,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-3.7279391423190873,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.9790719335088056,76.29866608757129,80.2777380210801,-0.03610308453665689,0.036103084536657004,30.970111659013924,119.9807800909781,0.002953187131413376,0.0016629861457370665,-2.7544975787331225,-1.608693408226742,71.41031842006316,0.9092757339994932,0.0064813237660971135,-0.0064813237660968775,0.03421052631578947,0.0368421052631579,-0.010000000000000009,-0.25,-0.010000000000000009,0.0,0.0,0.0,0.0,0.2326413510658476,0.009305654042633837,0.09387644646493687,0.003755057858597477,-0.009999999999990905,-0.030333670374115274,0.0,0.0,1.4903789999999901,2.499621000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028700000000000614,-0.47699999999997544,0.0,0.0,0.0,2.084917193951128,-19.945377583999857,-1.0009593872802158,0.0,0.0,0.0
IOO1>02,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-47.36393981342803,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.9273231359619,47.591638043381295,89.5189611793432,-0.04408959897901016,0.0440895989790101,-39.716128598095054,51.16155585533795,0.00829613873722218,0.004674801442198451,-4.772975683470548,-4.4397525561333,-4.250601900619245,9.914916808038768,-0.0091749734642389,0.009174973464238984,0.0,0.0,0.019166666666666776,-0.75,-0.004166666666666652,0.0,0.023333333333333317,0.0,0.0008333333333333318,-2.7615248729340784,-0.07617078160530644,-0.260270487213492,-0.0005216164305819893,-7.009999999999991,0.0,0.0,0.0,-1.5132070000000084,0.4932070000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,-0.36139999999999994,-5.09399999999998,0.0,-1.0,-1.166666666666666,-15.211068029906187,-33.96102764799991,-0.7897913406511616,-116.0,-3.0,-8.0
